Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P04437,"OU","GB79","Bulge",17:36:08.28,-30:40:24.74,0.00,0.00,-33840.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04438,"OU","GB62","Bulge",17:31:30.38,-30:01:38.26,0.00,0.00,-31680.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04439,"OU","GB61","Bulge",17:34:28.93,-29:01:46.71,0.00,0.00,-33120.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04440,"OU","GB78","Bulge",17:39:05.30,-29:40:08.13,0.00,0.00,-35280.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04441,"OU","GB95","Bulge",17:43:45.17,-30:17:53.25,0.00,0.00,-37440.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04442,"OU","GB112","Bulge",17:48:28.62,-30:55:00.69,0.00,0.00,-39600.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04443,"OU","GB129","Bulge",17:53:15.74,-31:31:28.99,0.00,0.00,-41760.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04445,"OU","GB128","Bulge",17:56:03.44,-30:29:52.69,0.00,0.00,-42840.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04446,"OU","GB111","Bulge",17:51:18.44,-29:53:44.63,0.00,0.00,-40680.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04447,"OU","GB94","Bulge",17:46:36.89,-29:16:58.76,0.00,0.00,-38520.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04448,"OU","GB77","Bulge",17:41:58.72,-28:39:36.43,0.00,0.00,-36720.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04449,"OU","GB60","Bulge",17:37:23.87,-28:01:39.01,0.00,0.00,-34560.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04450,"OU","GB59","Bulge",17:40:15.37,-27:01:16.06,0.00,0.00,-36000.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04451,"OU","GB76","Bulge",17:44:48.75,-27:38:50.53,0.00,0.00,-37800.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04452,"OU","GB93","Bulge",17:49:25.25,-28:15:51.10,0.00,0.00,-39960.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04453,"OU","GB110","Bulge",17:54:04.95,-28:52:16.49,0.00,0.00,-41760.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04454,"OU","GB127","Bulge",17:58:47.91,-29:28:05.37,0.00,0.00,-43920.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04455,"OU","GB126","Bulge",18:01:29.36,-28:26:07.76,0.00,0.00,-45000.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04456,"OU","GB109","Bulge",17:56:48.37,-27:50:37.01,0.00,0.00,-42840.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04457,"OU","GB92","Bulge",17:52:10.47,-27:14:31.08,0.00,0.00,-41040.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04458,"OU","GB75","Bulge",17:47:35.57,-26:37:51.24,0.00,0.00,-38880.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04459,"OU","GB58","Bulge",17:43:03.62,-26:00:38.72,0.00,0.00,-37080.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04460,"OU","GB57","Bulge",17:45:48.80,-24:59:47.79,0.00,0.00,-38520.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04461,"OU","GB74","Bulge",17:50:19.36,-25:36:39.34,0.00,0.00,-40320.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04462,"OU","GB91","Bulge",17:54:52.70,-26:12:59.45,0.00,0.00,-42120.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04463,"OU","GB108","Bulge",17:59:28.88,-26:48:46.93,0.00,0.00,-43920.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
0,P04464,"OU","GB125","Bulge",18:04:07.95,-27:24:00.56,0.00,0.00,-45720.00,Open,H,None,0.0,0.0,1,12,10.00,"",""
