1 266.46979166 -18.06984444 9.336791973042791 5.584047684048927 0 0 0
2 265.82483333 -19.08419444 8.146811359699011 5.5840167534083776 0 1 0
3 265.16970833 -20.095025 6.956804912394758 5.584026827693404 0 2 0
4 264.50391666 -21.10214444 5.766807216141916 5.584025066799423 0 3 0
5 263.82683333 -22.10535555 4.576798356193392 5.584040353658023 0 4 0
6 263.13791666 -23.10445 3.386811851722384 5.584019220890363 0 5 0
7 262.43645833 -24.09920833 2.1968104250006215 5.584020549007329 0 6 0
8 261.72183333 -25.08939999 1.0068103281793808 5.584018754503165 0 7 0
9 260.99333333 -26.07478055 -0.1831994044499652 5.584033300730905 0 8 0
10 260.25029166 -27.05509444 -1.3731966368582675 5.584031101789651 0 9 0
11 259.49195833 -28.030075 -2.5631890127060615 5.584019158105942 0 10 0
12 258.7175 -28.99943611 -3.7532075907777767 5.584045063371066 0 11 0
13 257.92620833 -29.96287777 -4.943205952463188 5.584043085981329 0 12 0
14 257.11720833 -30.92008333 -6.133206044889107 5.5840446499605925 0 13 0
15 256.28966666 -31.87071944 -7.323192750426358 5.584027839940981 0 14 0
16 255.442625 -32.81443333 -8.513197183339685 5.58403322600952 0 15 0
17 254.57520833 -33.75085 -9.70318840323381 5.584022420257414 0 16 0
18 267.54745833 -18.67828611 9.33680666293825 4.3940252353823945 0 0 1
19 266.9055 -19.69819166 8.14680741155336 4.394025393799971 0 1 1
20 266.25358333 -20.71481111 6.956805312826691 4.394028224624025 0 2 1
21 265.591125 -21.72795833 5.766798583138284 4.3940391820495 0 3 1
22 264.91754166 -22.73743888 4.57679553102107 4.394045826558919 0 4 1
23 264.23220833 -23.74305277 3.3867920982112376 4.394048113451531 0 5 1
24 263.5345 -24.74458055 2.196804083330481 4.394031723534948 0 6 1
25 262.82370833 -25.74180277 1.0068098393624585 4.394020344504133 0 7 1
26 262.099125 -26.73447777 -0.18319010114851153 4.3940211715200705 0 8 1
27 261.36 -27.72235833 -1.3732075338267578 4.394046365458051 0 9 1
28 260.60566666 -28.70517777 -2.5631930270851058 4.394027804539259 0 10 1
29 259.83525 -29.68266388 -3.7531918299982294 4.39402202714811 0 11 1
30 259.04791666 -30.65451388 -4.943199811597481 4.394037608997146 0 12 1
31 258.242875 -31.620425 -6.133188405584065 4.394020198133995 0 13 1
32 257.419125 -32.58006388 -7.323204357957309 4.394042785882798 0 14 1
33 256.57583333 -33.53308611 -8.513199018982675 4.394032455991064 0 15 1
34 255.71195833 -34.47911944 -9.703202451817845 4.394036612854315 0 16 1
35 268.63279166 -19.28053611 9.336791627592028 3.204049895487262 0 0 2
36 267.99445833 -20.30567222 8.146808301853577 3.2040237178026127 0 1 2
37 267.34629166 -21.32775833 6.956795418060469 3.204046512790514 0 2 2
38 266.68779166 -22.34661666 5.7667926780346725 3.204047368367934 0 3 2
39 266.01833333 -23.36205277 4.576797985283976 3.204041969267587 0 4 2
40 265.33729166 -24.373875 3.38681052937187 3.2040199990340232 0 5 2
41 264.64395833 -25.38187222 2.19680999965046 3.2040199192992755 0 6 2
42 263.93766666 -26.385825 1.0068071456749077 3.2040244975841707 0 7 2
43 263.21770833 -27.38550277 -0.18319361069580964 3.2040259908105466 0 8 2
44 262.48333333 -28.38066111 -1.3731918839214927 3.2040253867611064 0 9 2
45 261.73375 -29.37104722 -2.5631958685987115 3.2040270890354665 0 10 2
46 260.968125 -30.35638333 -3.7532085092021816 3.2040458180076508 0 11 2
47 260.18566666 -31.33638333 -4.943200918542004 3.2040366798859368 0 12 2
48 259.38541666 -32.31074444 -6.133206677539022 3.204046254789183 0 13 2
49 258.5665 -33.27914444 -7.323198202521382 3.204035151512112 0 14 2
50 257.72791666 -34.24124444 -8.513190615187057 3.2040207844260054 0 15 2
51 256.868625 -35.196675 -9.703190326775939 3.204024105745837 0 16 2
52 269.726125 -19.87633055 9.33679251703593 2.014048604830798 0 0 3
53 269.09191666 -20.90636388 8.146795440091227 2.0140461612818568 0 1 3
54 268.44816666 -21.93358888 6.956808665892273 2.014020576575769 0 2 3
55 267.79420833 -22.95782777 5.766801381215592 2.014031650261213 0 3 3
56 267.1295 -23.97889722 4.576810261820703 2.0140183000640897 0 4 3
57 266.45333333 -24.99660833 3.3868026624237735 2.014029146384452 2 5 3
58 265.76508333 -26.01075555 2.196803911186974 2.0140290165987387 1 6 3
59 265.06404166 -27.02112777 1.0068095277253177 2.0140225245606556 1 7 3
60 264.34945833 -28.02750277 -0.18319024960089791 2.0140214826924336 1 8 3
61 263.62054166 -29.02964166 -1.3732056587922443 2.0140454875010483 1 9 3
62 262.87658333 -30.02729444 -2.563192735034704 2.0140259372494036 1 10 3
63 262.11666666 -31.02019722 -3.7531889989925844 2.0140200757601763 2 11 3
64 261.33991666 -32.00806944 -4.943192689006537 2.014025513826139 0 12 3
65 260.54541666 -32.99061388 -6.133202208213504 2.014040176281272 0 13 3
66 259.73225 -33.96751666 -7.323196295251137 2.014031827318108 0 14 3
67 258.899375 -34.93844444 -8.513191298622019 2.014023521886917 0 15 3
68 258.04570833 -35.90304166 -9.703199535864428 2.0140336724449566 0 16 3
69 270.82766666 -20.46540277 9.33679639039635 0.8240449901809555 0 0 4
70 270.19820833 -21.49999444 8.146808418962616 0.8240189485797248 0 1 4
71 269.559375 -22.53201388 6.956807853431431 0.8240205325424789 0 2 4
72 268.91058333 -23.56129444 5.766801105498433 0.8240345079913665 0 3 4
73 268.25125 -24.58766111 4.576806380846381 0.8240263310431599 0 4 4
74 267.58066666 -25.61092777 3.3867985132902745 0.8240398374799227 2 5 4
75 266.89820833 -26.6309 2.196803060548009 0.8240302033545586 1 6 4
76 266.203125 -27.64736944 1.0068050753103672 0.8240276026952171 1 7 4
77 265.49466666 -28.66011944 -0.18319772609311258 0.8240346562826592 1 8 4
78 264.77208333 -29.668925 -1.3731945797190406 0.824025885932483 1 9 4
79 264.0345 -30.67353888 -2.563207594929395 0.8240454187022559 1 10 4
80 263.281125 -31.67370555 -3.7532069052311954 0.8240440444389592 2 11 4
81 262.51104166 -32.66915277 -4.943199859047297 0.8240344650750878 0 12 4
82 261.72329166 -33.65959166 -6.1331923727336175 0.8240267727945024 0 13 4
83 260.916875 -34.64471944 -7.323191108862375 0.824024617454506 0 14 4
84 260.09075 -35.62420833 -8.513194223929702 0.8240292058024888 0 15 4
85 259.24383333 -36.59771388 -9.7031983108605 0.8240325956010848 0 16 4
86 271.93766666 -21.04748611 9.336809653325115 -0.36597847832315633 0 0 5
87 271.31345833 -22.08627777 8.146801164703206 -0.36596416964676803 0 1 5
88 270.68016666 -23.12274444 6.956795818397072 -0.36595859309370415 0 2 5
89 270.03720833 -24.15671944 5.766807223808805 -0.36597662111677276 0 3 5
90 269.383875 -25.18803611 4.576797257133663 -0.3659589172330862 0 4 5
91 268.71958333 -26.21651388 3.3868018309111374 -0.3659648221546942 2 5 5
92 268.043625 -27.24196666 2.1968105769195554 -0.3659803674797894 1 6 5
93 267.35520833 -28.26419444 1.0067933116566012 -0.3659518025188389 1 7 5
94 266.65370833 -29.28298888 -0.18319121619663292 -0.3659795178270598 1 8 5
95 265.93820833 -30.298125 -1.3731955427683715 -0.3659688874887262 1 9 5
96 265.20791666 -31.309375 -2.5632062356680763 -0.3659547564594974 1 10 5
97 264.462 -32.31648611 -3.7532002258981265 -0.36596476985281357 2 11 5
98 263.6995 -33.31919722 -4.943196436774542 -0.3659718580481211 0 12 5
99 262.91941666 -34.31722777 -6.1332083500768135 -0.36595307250833614 0 13 5
100 262.12083333 -35.31028055 -7.323189642409147 -0.36597842322665125 0 14 5
101 261.30254166 -36.29804444 -8.513205921603458 -0.36595704713525806 0 15 5
102 260.46354166 -37.28017777 -9.7031945880629 -0.36597268029637264 0 16 5
103 273.05629166 -21.62230833 9.336805608166166 -1.555976239360183 0 0 6
104 272.43795833 -22.66493888 8.146795535382186 -1.5559579731528097 0 1 6
105 271.81083333 -23.70548611 6.956798420851704 -1.555961409695471 0 2 6
106 271.17429166 -24.74379444 5.766806079971773 -1.5559724944688231 0 3 6
107 270.52766666 -25.77970277 4.576802069294471 -1.5559672992466973 0 4 6
108 269.87033333 -26.81303611 3.386806351237112 -1.555975059765005 2 5 6
109 269.20154166 -27.84361388 2.1967943094349267 -1.555953588398808 1 6 6
110 268.520625 -28.87124722 1.0067920276641529 -1.5559518966826098 1 7 6
111 267.82683333 -29.89573055 -0.18319012952031244 -1.5559782616086668 1 8 6
112 267.11925 -30.91685833 -1.3732083178625203 -1.555952109778117 1 9 6
113 266.39716666 -31.93439722 -2.563194915025349 -1.5559707016651465 1 10 6
114 265.65958333 -32.94811666 -3.753205647179641 -1.555957399486897 2 11 6
115 264.905625 -33.95775555 -4.9432064251864745 -1.555953231248228 0 12 6
116 264.13433333 -34.96305 -6.133188817915368 -1.555980728987594 0 13 6
117 263.34454166 -35.96371388 -7.3232081030151335 -1.5559535947884828 0 14 6
118 262.53529166 -36.95943888 -8.51319947511655 -1.5559669233824869 0 15 6
119 261.70533333 -37.9499 -9.703202711699817 -1.5559599343234713 0 16 6
120 274.18379166 -22.18958611 9.336805670753552 -2.745973622693221 0 0 7
121 273.57195833 -23.23568333 8.146810312186261 -2.7459829942740037 0 1 7
122 272.95158333 -24.27994166 6.9568058522948215 -2.745974161127745 0 2 7
123 272.32208333 -25.32221111 5.766803608158692 -2.745967412164297 0 3 7
124 271.68283333 -26.36233888 4.576804922797921 -2.7459734391599606 3 4 7
125 271.033125 -27.40015555 3.3867955933913954 -2.7459569639107553 2 5 7
126 270.37233333 -28.43548888 2.196806729628108 -2.745975450225113 1 6 7
127 269.699625 -29.46815833 1.0067931582850367 -2.7459530456106442 1 7 7
128 269.01433333 -30.49796944 -0.18319837457977428 -2.745968062514 1 8 7
129 268.31558333 -31.52471944 -1.3731963557358995 -2.745972471077198 1 9 7
130 267.60254166 -32.54819166 -2.5631907902363764 -2.7459814531437656 1 10 7
131 266.87425 -33.56815833 -3.7532071978361046 -2.745954279141929 2 11 7
132 266.129875 -34.584375 -4.94319363393322 -2.7459743498712528 0 12 7
133 265.36829166 -35.59658611 -6.133204365174208 -2.745957434350411 0 13 7
134 264.58854166 -36.60451388 -7.323192728653851 -2.7459741738708043 0 14 7
135 263.78941666 -37.60786666 -8.513196807118447 -2.74596671357066 0 15 7
136 262.96979166 -38.60633333 -9.703191199463902 -2.745979054229214 0 16 7
137 275.320375 -22.74904444 9.336805423529283 -3.935974798170611 0 0 8
138 274.71558333 -23.79822222 8.146805276909431 -3.9359710977470286 0 1 8
139 274.10258333 -24.84580833 6.956796429281112 -3.935957485526637 0 2 8
140 273.48079166 -25.89165555 5.766792820193578 -3.935951197438382 0 3 8
141 272.84958333 -26.93561388 4.576799073868944 -3.93596009381366 3 4 8
142 272.20825 -27.97753055 3.386793273778761 -3.935953055973457 3 5 8
143 271.556125 -29.01723611 2.1967930431123617 -3.935953612711449 3 6 8
144 270.8925 -30.05455555 1.0068104986367192 -3.9359811942709606 3 7 8
145 270.2165 -31.08930833 -0.1832000322826275 -3.935960722045407 3 8 8
146 269.52741666 -32.12130277 -1.373195392605453 -3.935974122385388 3 9 8
147 268.82433333 -33.15032499 -2.5631922126133873 -3.9359752260552185 3 10 8
148 268.10633333 -34.17616388 -3.753199877270845 -3.935962371498543 3 11 8
149 267.3725 -35.19858611 -4.943198433338694 -3.9359667023878364 0 12 8
150 266.62179166 -36.21734444 -6.1331977048895965 -3.9359702548084443 0 13 8
151 265.853125 -37.23217222 -7.323196903294104 -3.9359672654906195 0 14 8
152 265.065375 -38.24279444 -8.513193613810358 -3.9359725810052613 0 15 8
153 264.25729166 -39.24890833 -9.703201201079764 -3.9359596345680963 0 16 8
154 276.46620833 -23.30039444 9.33679574858351 -5.125952779901586 0 0 9
155 275.86908333 -24.35226388 8.146798997695353 -5.125964009533589 0 1 9
156 275.264125 -25.40277777 6.9568086560056654 -5.125980531792133 0 2 9
157 274.65066666 -26.45180277 5.766795602366369 -5.125953520647538 0 3 9
158 274.02816666 -27.49919722 4.576797198496634 -5.125955817193654 0 4 9
159 273.39591666 -28.54481111 3.3867951111740187 -5.125951536587311 0 5 9
160 272.75325 -29.58848888 2.19680082211158 -5.125965080753706 0 6 9
161 272.09941666 -30.63006111 1.0068112147233088 -5.125981734653776 0 7 9
162 271.43358333 -31.66935833 -0.18320270933560323 -5.125959143148914 0 8 9
163 270.75504166 -32.70619166 -1.3731922869195046 -5.125976260515797 0 9 9
164 270.06283333 -33.74036944 -2.563199966862612 -5.1259639630063125 0 10 9
165 269.356125 -34.77168333 -3.7531919744676543 -5.1259798774658085 0 11 9
166 268.633875 -35.79991111 -4.943196953794143 -5.125969420384997 0 12 9
167 267.89508333 -36.82481944 -6.133205239552467 -5.125952164070392 0 13 9
168 267.13870833 -37.84616111 -7.323200065670164 -5.12596208255353 0 14 9
169 266.36354166 -38.86366666 -8.51320010818148 -5.1259625989095685 0 15 9
170 265.568375 -39.87705 -9.703196007410611 -5.125968829268728 0 16 9
171 277.62154166 -23.84335277 9.33679942688385 -6.315961208141664 0 0 10
172 277.03266666 -24.89750277 8.146804860871965 -6.315974274658433 0 1 10
173 276.43629166 -25.95053888 6.956796126156798 -6.315956398097128 0 2 10
174 275.831875 -27.00233333 5.766795000554315 -6.315953674450321 0 3 10
175 275.21879166 -28.05275 4.576802903302503 -6.315966605587879 0 4 10
