Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P015349,OU,field15349,all_sky_grid,18:14:56.2872,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015350,OU,field15350,all_sky_grid,18:19:29.7048,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015351,OU,field15351,all_sky_grid,18:24:03.1224,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015352,OU,field15352,all_sky_grid,18:28:36.54,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015353,OU,field15353,all_sky_grid,18:33:09.9576,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015354,OU,field15354,all_sky_grid,18:37:43.3752,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015355,OU,field15355,all_sky_grid,18:42:16.7928,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015356,OU,field15356,all_sky_grid,18:46:50.2104,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015357,OU,field15357,all_sky_grid,18:51:23.628,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015358,OU,field15358,all_sky_grid,18:55:57.0456,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015359,OU,field15359,all_sky_grid,19:00:30.4632,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015360,OU,field15360,all_sky_grid,19:05:03.8808,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015361,OU,field15361,all_sky_grid,19:09:37.2984,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015362,OU,field15362,all_sky_grid,19:14:10.716,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015363,OU,field15363,all_sky_grid,19:18:44.1336,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015364,OU,field15364,all_sky_grid,19:23:17.5512,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015365,OU,field15365,all_sky_grid,19:27:50.9712,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015366,OU,field15366,all_sky_grid,19:32:24.3888,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015367,OU,field15367,all_sky_grid,19:36:57.8064,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015368,OU,field15368,all_sky_grid,19:41:31.224,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015369,OU,field15369,all_sky_grid,19:46:04.6416,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015370,OU,field15370,all_sky_grid,19:50:38.0592,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015009,OU,field15009,all_sky_grid,16:25:34.26,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015010,OU,field15010,all_sky_grid,16:30:07.68,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015011,OU,field15011,all_sky_grid,16:34:41.0976,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015012,OU,field15012,all_sky_grid,16:39:14.5152,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015013,OU,field15013,all_sky_grid,16:43:47.9328,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015014,OU,field15014,all_sky_grid,16:48:21.3504,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015015,OU,field15015,all_sky_grid,16:52:54.768,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
