Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P018012,ALLSKY,field18012,all_sky_grid,04:51:06.4488,+07:39:38.376,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:53,34.10490714232961
0,P018013,ALLSKY,field18013,all_sky_grid,04:55:42.4872,+07:39:38.376,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:58,34.09894212418016
0,P018324,ALLSKY,field18324,all_sky_grid,04:47:25.2648,+08:47:59.64,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:02,35.28921721020258
0,P018325,ALLSKY,field18325,all_sky_grid,04:52:02.1864,+08:47:59.64,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:07,35.274377687797134
0,P018634,ALLSKY,field18634,all_sky_grid,04:39:04.8432,+09:56:20.904,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:11,36.9842361267787
0,P018635,ALLSKY,field18635,all_sky_grid,04:43:42.6576,+09:56:20.904,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:16,36.96229553535615
0,P018636,ALLSKY,field18636,all_sky_grid,04:48:20.4696,+09:56:20.904,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:20,36.94893549770358
0,P018944,ALLSKY,field18944,all_sky_grid,04:35:19.9032,+11:04:42.168,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:25,38.379339524912254
0,P018945,ALLSKY,field18945,all_sky_grid,04:39:58.6128,+11:04:42.168,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:29,38.367643939855945
0,P018946,ALLSKY,field18946,all_sky_grid,04:44:37.3248,+11:04:42.168,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:34,38.34827022851545
0,P019253,ALLSKY,field19253,all_sky_grid,04:31:33.5088,+12:13:03.432,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:38,39.46682921173227
0,P019254,ALLSKY,field19254,all_sky_grid,04:36:13.1208,+12:13:03.432,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:43,39.45029545881122
0,P019560,ALLSKY,field19560,all_sky_grid,04:23:56.2944,+13:21:24.696,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:47,40.15005504310202
0,P019561,ALLSKY,field19561,all_sky_grid,04:28:37.728,+13:21:24.696,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:52,40.13647854472779
0,P019562,ALLSKY,field19562,all_sky_grid,04:33:19.1592,+13:21:24.696,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:56,40.12289853203015
0,P019866,ALLSKY,field19866,all_sky_grid,04:20:05.4456,+14:29:45.96,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:01,40.55725880871409
0,P019867,ALLSKY,field19867,all_sky_grid,04:24:47.7984,+14:29:45.96,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:05,40.546963428691654
0,P019868,ALLSKY,field19868,all_sky_grid,04:29:30.1512,+14:29:45.96,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:10,40.532154825649954
0,P020170,ALLSKY,field20170,all_sky_grid,04:12:19.1904,+15:38:07.224,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:14,40.80120622065357
0,P020171,ALLSKY,field20171,all_sky_grid,04:17:03.4008,+15:38:07.224,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:19,40.79200660488848
0,P020172,ALLSKY,field20172,all_sky_grid,04:21:47.6112,+15:38:07.224,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:23,40.78277578224987
0,P020472,ALLSKY,field20472,all_sky_grid,04:04:26.7624,+16:46:28.488,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:28,40.492274038976994
0,P020473,ALLSKY,field20473,all_sky_grid,04:09:12.8544,+16:46:28.488,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:32,40.48726247337758
0,P020474,ALLSKY,field20474,all_sky_grid,04:13:58.9464,+16:46:28.488,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:37,40.48373808747186
0,P020475,ALLSKY,field20475,all_sky_grid,04:18:45.0408,+16:46:28.488,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:41,40.47861179566057
0,P021071,ALLSKY,field21071,all_sky_grid,03:53:12.8112,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:46,38.46981517516955
0,P021072,ALLSKY,field21072,all_sky_grid,03:58:02.7456,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:50,38.47444173745787
0,P021073,ALLSKY,field21073,all_sky_grid,04:02:52.6776,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:55,38.47946133320245
0,P021074,ALLSKY,field21074,all_sky_grid,04:07:42.6096,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:59,38.48437536993108
0,P021366,ALLSKY,field21366,all_sky_grid,03:40:11.1696,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:04,36.570855436568266
0,P021367,ALLSKY,field21367,all_sky_grid,03:45:03.06,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:08,36.5873757639509
0,P021368,ALLSKY,field21368,all_sky_grid,03:49:54.9528,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:13,36.603800827155005
0,P021369,ALLSKY,field21369,all_sky_grid,03:54:46.8432,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:17,36.620129515711774
0,P021370,ALLSKY,field21370,all_sky_grid,03:59:38.736,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:22,36.636360706374425
0,P021660,ALLSKY,field21660,all_sky_grid,03:31:52.7688,+21:19:53.544,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:26,33.739333719005906
0,P021661,ALLSKY,field21661,all_sky_grid,03:36:46.6464,+21:19:53.544,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:31,33.77019888052335
0,P021662,ALLSKY,field21662,all_sky_grid,03:41:40.524,+21:19:53.544,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:35,33.800939875933004
0,P021663,ALLSKY,field21663,all_sky_grid,03:46:34.4016,+21:19:53.544,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:40,33.827390083928265
0,P021664,ALLSKY,field21664,all_sky_grid,03:51:28.2792,+21:19:53.544,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:44,33.85790147223037
0,P021952,ALLSKY,field21952,all_sky_grid,03:23:27.54,+22:28:14.808,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:49,30.10510479106686
0,P021953,ALLSKY,field21953,all_sky_grid,03:28:23.4312,+22:28:14.808,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:53,30.146151428007148
0,P021954,ALLSKY,field21954,all_sky_grid,03:33:19.32,+22:28:14.808,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:58,30.187093505635943
0,P021955,ALLSKY,field21955,all_sky_grid,03:38:15.2112,+22:28:14.808,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:02,30.233608175366644
0,P021956,ALLSKY,field21956,all_sky_grid,03:43:11.1024,+22:28:14.808,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:07,30.27431822223641
0,P022241,ALLSKY,field22241,all_sky_grid,03:10:36.588,+23:36:36.072,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:11,25.28807890086317
0,P022242,ALLSKY,field22242,all_sky_grid,03:15:35.5488,+23:36:36.072,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:16,25.345904554892495
0,P022243,ALLSKY,field22243,all_sky_grid,03:20:34.512,+23:36:36.072,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:20,25.403613596376605
0,P022244,ALLSKY,field22244,all_sky_grid,03:25:33.4728,+23:36:36.072,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:25,25.461204747264183
0,P022245,ALLSKY,field22245,all_sky_grid,03:30:32.4336,+23:36:36.072,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:29,25.518676715826256
0,P022246,ALLSKY,field22246,all_sky_grid,03:35:31.3968,+23:36:36.072,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:34,25.57602819704135
0,P000996,ALLSKY,field996,all_sky_grid,10:23:58.1952,-69:48:27.72,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:38,37.86221576884321
0,P002070,ALLSKY,field2070,all_sky_grid,11:42:48.3408,-60:41:37.572,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:43,29.638923503802996
0,P012410,ALLSKY,field12410,all_sky_grid,09:01:50.9856,-12:50:44.412,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:47,44.671392515044566
0,P012411,ALLSKY,field12411,all_sky_grid,09:06:30.5976,-12:50:44.412,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:52,44.650126627777986
0,P012412,ALLSKY,field12412,all_sky_grid,09:11:10.2072,-12:50:44.412,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,08:56,44.61658034001774
