Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P021070,ALLSKY,field21070,all_sky_grid,03:48:22.8792,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:19,35.14239574131804
0,P021659,ALLSKY,field21659,all_sky_grid,03:26:58.8912,+21:19:53.544,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:24,34.73039717229255
0,P021951,ALLSKY,field21951,all_sky_grid,03:18:31.6488,+22:28:14.808,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:28,34.23416649942445
0,P012999,ALLSKY,field12999,all_sky_grid,06:39:27.9936,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:37,32.629198876077965
0,P013000,ALLSKY,field13000,all_sky_grid,06:44:05.808,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:42,32.60814902736996
0,P013001,ALLSKY,field13001,all_sky_grid,06:48:43.6224,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:46,32.58708291451211
0,P013312,ALLSKY,field13312,all_sky_grid,06:47:25.2648,-09:25:40.62,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:51,33.19147478662582
0,P013615,ALLSKY,field13615,all_sky_grid,06:04:43.0632,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:55,42.13324884705756
0,P013616,ALLSKY,field13616,all_sky_grid,06:09:19.1016,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:00,42.125493190258034
0,P013617,ALLSKY,field13617,all_sky_grid,06:13:55.1376,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:04,42.10585072151432
0,P013618,ALLSKY,field13618,all_sky_grid,06:18:31.176,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:09,42.08619559079457
0,P013619,ALLSKY,field13619,all_sky_grid,06:23:07.2144,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:13,42.078408920956385
0,P013620,ALLSKY,field13620,all_sky_grid,06:27:43.2528,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:18,42.0587283839682
0,P013621,ALLSKY,field13621,all_sky_grid,06:32:19.2912,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:22,42.03903313148973
0,P013622,ALLSKY,field13622,all_sky_grid,06:36:55.3296,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:27,42.03120937128616
0,P013623,ALLSKY,field13623,all_sky_grid,06:41:31.368,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:31,42.011484668863034
0,P013624,ALLSKY,field13624,all_sky_grid,06:46:07.4064,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:36,41.991743243448184
0,P013928,ALLSKY,field13928,all_sky_grid,06:03:33.612,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:40,50.18885174622555
0,P013929,ALLSKY,field13929,all_sky_grid,06:08:08.772,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:45,50.171556019242026
0,P013930,ALLSKY,field13930,all_sky_grid,06:12:43.932,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:49,50.16496498621059
0,P013931,ALLSKY,field13931,all_sky_grid,06:17:19.0896,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:54,50.14764433292193
0,P013932,ALLSKY,field13932,all_sky_grid,06:21:54.2496,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:58,50.141032591317106
0,P013933,ALLSKY,field13933,all_sky_grid,06:26:29.4096,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:03,50.1236838619584
0,P013934,ALLSKY,field13934,all_sky_grid,06:31:04.5672,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:07,50.117048309229986
0,P013935,ALLSKY,field13935,all_sky_grid,06:35:39.7272,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:12,50.11040069152843
0,P013936,ALLSKY,field13936,all_sky_grid,06:40:14.8872,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:16,50.09300595808258
0,P014241,ALLSKY,field14241,all_sky_grid,05:57:50.3184,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:21,56.82903046441176
0,P014242,ALLSKY,field14242,all_sky_grid,06:02:24.6048,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:25,56.824599222052534
0,P014243,ALLSKY,field14243,all_sky_grid,06:06:58.8912,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:30,56.82016135478703
0,P014244,ALLSKY,field14244,all_sky_grid,06:11:33.1752,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:34,56.8072640478587
