Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P019251,ALLSKY,field19251,all_sky_grid,04:22:14.2848,+12:13:03.432,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:19,37.2713067364622
0,P019558,ALLSKY,field19558,all_sky_grid,04:14:33.4272,+13:21:24.696,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:23,37.75438977531018
0,P019862,ALLSKY,field19862,all_sky_grid,04:01:16.0344,+14:29:45.96,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:28,38.61854429474971
0,P019863,ALLSKY,field19863,all_sky_grid,04:05:58.3872,+14:29:45.96,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:32,38.5985234718407
0,P019864,ALLSKY,field19864,all_sky_grid,04:10:40.74,+14:29:45.96,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:37,38.584314420497165
0,P020166,ALLSKY,field20166,all_sky_grid,03:53:22.3488,+15:38:07.224,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:46,39.718307756862615
0,P020167,ALLSKY,field20167,all_sky_grid,03:58:06.5592,+15:38:07.224,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:50,39.708745589911544
0,P020168,ALLSKY,field20168,all_sky_grid,04:02:50.7696,+15:38:07.224,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:55,39.69499220702617
0,P020468,ALLSKY,field20468,all_sky_grid,03:45:22.392,+16:46:28.488,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:04,40.049713305041294
0,P020469,ALLSKY,field20469,all_sky_grid,03:50:08.484,+16:46:28.488,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:08,40.0402909077478
0,P020470,ALLSKY,field20470,all_sky_grid,03:54:54.576,+16:46:28.488,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:13,40.033248048061346
0,P021067,ALLSKY,field21067,all_sky_grid,03:33:53.0808,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:17,38.42804832328261
0,P021068,ALLSKY,field21068,all_sky_grid,03:38:43.0128,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:22,38.42696811407988
0,P021069,ALLSKY,field21069,all_sky_grid,03:43:32.9472,+19:03:11.016,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:26,38.425129325896954
0,P021363,ALLSKY,field21363,all_sky_grid,03:25:35.4936,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:31,37.273337849070025
0,P021364,ALLSKY,field21364,all_sky_grid,03:30:27.384,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:35,37.27988557007448
0,P021365,ALLSKY,field21365,all_sky_grid,03:35:19.2768,+20:11:32.28,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:40,37.28633753815959
0,P021658,ALLSKY,field21658,all_sky_grid,03:22:05.0136,+21:19:53.544,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:44,35.77226298512704
0,P021950,ALLSKY,field21950,all_sky_grid,03:13:35.76,+22:28:14.808,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:49,34.17267126109499
0,P012996,ALLSKY,field12996,all_sky_grid,06:25:34.5552,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:58,50.89624224967196
0,P012997,ALLSKY,field12997,all_sky_grid,06:30:12.3672,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:02,50.87754255401055
0,P012998,ALLSKY,field12998,all_sky_grid,06:34:50.1816,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:07,50.847436360004366
0,P012999,ALLSKY,field12999,all_sky_grid,06:39:27.9936,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:11,50.828695378290405
0,P013000,ALLSKY,field13000,all_sky_grid,06:44:05.808,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:16,50.80993422410819
0,P013001,ALLSKY,field13001,all_sky_grid,06:48:43.6224,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:20,50.791152202995505
0,P013002,ALLSKY,field13002,all_sky_grid,06:53:21.4344,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:25,50.77234862770145
0,P013006,ALLSKY,field13006,all_sky_grid,07:11:52.6896,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:29,48.07236674286632
0,P013007,ALLSKY,field13007,all_sky_grid,07:16:30.5016,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:34,48.05286793919797
0,P013008,ALLSKY,field13008,all_sky_grid,07:21:08.316,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:38,48.0333448635967
0,P013009,ALLSKY,field13009,all_sky_grid,07:25:46.1304,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:43,48.013796911942414
0,P013010,ALLSKY,field13010,all_sky_grid,07:30:23.9424,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:47,47.98251404559965
0,P013011,ALLSKY,field13011,all_sky_grid,07:35:01.7568,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:52,47.96291201110006
0,P013012,ALLSKY,field13012,all_sky_grid,07:39:39.5712,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,07:56,47.943283341889114
