Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P013018,ALLSKY,field13018,all_sky_grid,08:07:26.4504,-10:34:01.884,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:35,25.939633367066378
0,P013641,ALLSKY,field13641,all_sky_grid,08:04:20.0592,-08:17:19.356,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:40,26.34816616472719
0,P013954,ALLSKY,field13954,all_sky_grid,08:02:47.7528,-07:08:58.092,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:44,26.991585934714664
0,P014252,ALLSKY,field14252,all_sky_grid,06:48:07.4616,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:49,42.3237814147154
0,P014253,ALLSKY,field14253,all_sky_grid,06:52:41.748,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:53,42.31632261531052
0,P014254,ALLSKY,field14254,all_sky_grid,06:57:16.0344,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:58,42.30885064704112
0,P014255,ALLSKY,field14255,all_sky_grid,07:01:50.3184,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:02,42.289823312921065
0,P014256,ALLSKY,field14256,all_sky_grid,07:06:24.6048,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:07,42.28232163093282
0,P014257,ALLSKY,field14257,all_sky_grid,07:10:58.8912,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:11,42.27480475344732
0,P014258,ALLSKY,field14258,all_sky_grid,07:15:33.1752,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:16,42.267272019091386
0,P014259,ALLSKY,field14259,all_sky_grid,07:20:07.4616,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:20,42.25972277276779
0,P014260,ALLSKY,field14260,all_sky_grid,07:24:41.748,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:25,42.240606898624115
0,P014261,ALLSKY,field14261,all_sky_grid,07:29:16.0344,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:29,42.2330213116667
0,P014262,ALLSKY,field14262,all_sky_grid,07:33:50.3184,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:34,42.22541728153525
0,P014263,ALLSKY,field14263,all_sky_grid,07:38:24.6048,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:38,42.217794180988705
0,P014264,ALLSKY,field14264,all_sky_grid,07:42:58.8912,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:43,42.21015139033422
0,P014265,ALLSKY,field14265,all_sky_grid,07:47:33.1752,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:47,42.19093073278137
0,P014266,ALLSKY,field14266,all_sky_grid,07:52:07.4616,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:52,42.18324532862326
0,P014267,ALLSKY,field14267,all_sky_grid,07:56:41.748,-06:00:36.828,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,05:56,42.175538417898096
0,P014559,ALLSKY,field14559,all_sky_grid,06:11:33.1752,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:01,58.89537649740696
0,P014560,ALLSKY,field14560,all_sky_grid,06:16:07.4616,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:05,58.89267067114709
0,P014561,ALLSKY,field14561,all_sky_grid,06:20:41.748,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:10,58.889956433257275
0,P014562,ALLSKY,field14562,all_sky_grid,06:25:16.0344,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:14,58.88723279396825
0,P014563,ALLSKY,field14563,all_sky_grid,06:29:50.3184,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:19,58.88449876630232
0,P014564,ALLSKY,field14564,all_sky_grid,06:34:24.6048,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:23,58.87521612918117
0,P014565,ALLSKY,field14565,all_sky_grid,06:38:58.8912,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:28,58.87245393971532
0,P014566,ALLSKY,field14566,all_sky_grid,06:43:33.1752,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,06:32,58.86967841013723
