Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P017692,ALLSKY,field17692,all_sky_grid,04:22:40.1088,+06:31:17.112,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:14,30.259604295435988
0,P018004,ALLSKY,field18004,all_sky_grid,04:14:18.1416,+07:39:38.376,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:18,31.72182192786179
0,P018005,ALLSKY,field18005,all_sky_grid,04:18:54.18,+07:39:38.376,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:23,31.705011416442204
0,P018316,ALLSKY,field18316,all_sky_grid,04:10:29.88,+08:47:59.64,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:27,33.036316059635546
0,P018627,ALLSKY,field18627,all_sky_grid,04:06:40.1496,+09:56:20.904,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:32,33.51180272198412
0,P018937,ALLSKY,field18937,all_sky_grid,04:02:48.936,+11:04:42.168,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:36,33.906530980689894
0,P019246,ALLSKY,field19246,all_sky_grid,03:58:56.2272,+12:13:03.432,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:41,34.22491596967057
0,P015180,ALLSKY,field15180,all_sky_grid,05:24:48.6912,-02:35:33.036,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:45,30.314179313867616
0,P016439,ALLSKY,field16439,all_sky_grid,05:02:01.6032,+01:57:52.02,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:50,32.762822234250095
0,P016440,ALLSKY,field16440,all_sky_grid,05:06:35.0208,+01:57:52.02,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,04:54,32.755660437514834
